ID,SVS_Friendship,B_ArguedWithFriend,B_metWithGroupOfPeople,ColumnID,Text,Group,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male
885194,4,1,2,GuidingValues,"I believe that one should live a life that is pleasing to God. He should be the center of how we act and how we live our lives.  We should live a life that is based on good morales and beliefs. One should be honest, trustworthy, dependable, kind to others, and etc.  The most important things in our lives should be the people that we love.  There is no greater gift than the gift of love.  This is the most important thing in the world.",v,85,29.85,93.56,17.36,99,12.14,10.59,92.94,80,64.71,18.82,9.41,1.18,7.06,0,1.18,0,9.41,23.53,9.41,2.35,9.41,14.12,3.53,4.71,1.18,22.35,9.41,4.71,8.24,8.24,0,0,15.29,1.18,14.12,4.71,3.53,5.88,0,0,2.35,0,10.59,9.41,0,5.88,4.71,0,0,0,0,0,20,8.24,3.53,0,0,2.35,0,9.41,0,0,0,1.18
885194,4,1,2,Behaviors7days,"I do the most basic things everyday. I get up take care of dogs, get kids ready for school, eat breakfast.  Then, I usually check my emails and do some stuff on the computer. I then start to clean the house everyday, which includes doing dishes, sweeping, mopping, dusting, cleaning bathrooms, and etc. I then work on mechanical turk throughout the day as much as possible. I prepare and eat lunch and dinner everyday.  Clean up those messes. I take care of pets in between all this. I try to exercise some each day. I spend time with my family everyday.  I run kids here and there for different activities. I like go shopping at least once a week to get groceries.  ",v,122,62.68,5.4,99,89.9,10.17,18.85,80.33,75.41,55.74,18.03,10.66,10.66,0,0,0,0,7.38,13.93,4.1,0.82,15.57,2.46,3.28,8.2,0,14.75,10.66,8.2,3.28,1.64,1.64,0,8.2,4.1,4.1,0,0,0.82,1.64,0,1.64,0,4.92,4.92,0,0,0,0,0,0,0,0,5.74,2.46,1.64,0,0,0,0.82,3.28,1.64,0,0,0
885197,7,2,5,GuidingValues,My most important values are my family and friends. If i don't surround myself with great people then there is no point of living because i believe you will be miserable being in this world alone. My husband and child are the most important to me because i live for them they are my world and the reason i am who i am. they are the ones who support me and cheer me up when i am down.we attend church every sunday so religion is very important to me also. God is an important part of my life.,v,99,1.78,15.57,99,96.12,19.8,13.13,90.91,81.82,69.7,24.24,23.23,16.16,1.01,1.01,0,3.03,1.01,14.14,4.04,0,9.09,14.14,6.06,11.11,2.02,19.19,9.09,4.04,5.05,5.05,0,0,8.08,2.02,6.06,2.02,3.03,0,1.01,0,2.02,0,8.08,7.07,1.01,2.02,1.01,1.01,0,0,0,0,16.16,1.01,1.01,0,0,0,0,13.13,2.02,1.01,0,1.01
885197,7,2,5,Behaviors7days,"Last Friday I woke up at 630 aM and got my daughter ready for school, then i got myself ready for work. I leave my house around 8 and get to my childs school around 815am then i head to work and get there around 9am and look for parking. I am a dental assistant so i see patients all day. Around 1 pm i go and get lunch which i only have about 30 min. I get out of work around 530 and head home to cook dinner for my husband and child. I get home and start helping my daughter with homework and put the food to start cooking. at around 8 its time to take a shower an put my daughter to sleep. This same routine happens every day. On tuesday i got out of work around 2 so i decided to get some alone time and go shopping, after that i headed over to my parents house to see them. that my husband cooked he made spagetti. On wednesday i had a long day, very busy at work so i didn't get home until about 8pm which my husband had done everything already. On thursday i stood home from work because my daughter caught pink eye at school so we went to the doctor.",v,218,50.14,9.9,99,40.39,18.17,11.47,84.4,70.18,52.75,16.97,13.76,12.39,0.46,0,0.46,0.46,3.21,10.55,2.75,4.59,18.35,3.21,8.26,8.72,0.46,16.06,3.67,3.21,7.34,4.59,2.75,0,4.59,1.38,3.21,0.46,0.92,0,0,0,1.83,0,1.38,1.38,0,0,0,0,0,0,0,0,8.26,0.46,0.46,0,0,0,0,7.34,4.59,0,1.83,1.83
887389,4,2,3,GuidingValues,"The most important values that guide my life are the ones that I have learned from the Bible. These principles (in theory sometimes) govern every aspect of my life. When I have to make decisions I try to think of how I as a christian should act. Whether it be in the way I treat others to spending money I think what would best reflect Christ. I want my children to grow up to know and love God. I want them to see this through me. In our family we try and remember to thank God for everything we have. I  try to be humble in all things because I know all that I have is from God. I try to live my life according to the fruits of the Spirit which are love, joy, peace, patience, kindness, goodness, faithfulness, gentleness and self-control. ",v,143,53.56,9.62,81.58,96.89,15.89,14.69,86.71,73.43,58.74,22.38,14.69,11.89,2.1,0,0,0.7,7.69,14.69,4.9,0,16.08,7.69,1.4,4.9,0,20.98,2.8,2.8,7.69,2.8,3.5,1.4,19.58,2.8,16.78,6.99,2.1,5.59,0.7,0,2.1,0.7,6.29,6.29,0,2.8,2.1,0,0,0,0,0,12.59,5.59,3.5,1.4,0,0,0.7,4.9,2.1,0,0,0
887389,4,2,3,Behaviors7days,"Last Monday I woke up, got myself and my children ready and we went to the zoo. My son played in the splash pad while my baby and I watched. We went home, ate lunch and they napped while I worked on Mechanical Turk. My husband came home and we ate dinner, watched some TV and went to bed. Tuesday morning we stayed home so that my baby could nap. My son played on the Ipad and I took a shower and straightened up around the house. We ate lunch and then they napped. I worked on Mechanical Turk again. My husband came home that night and we ate supper, put the kids to bed, watched TV and went to bed. Wednesday we woke up and I took a shower. One of my friends came over and she brought her little girl to play with my son. We talked while they played. After they left my children napped. My husband came home, ate dinner and then took my son to church. ",v,171,38.34,93.43,98.65,66.32,12.21,9.36,78.36,69.01,49.12,20.47,19.3,11.11,4.68,0,1.17,2.34,1.17,14.04,4.09,0.58,10.53,0.58,1.75,12.28,0,18.13,1.17,1.75,8.77,7.6,1.17,0,0.58,0,0.58,0,0,0.58,0,0,0,0,2.92,2.92,0,0,0,0,0,0,0,0,19.3,1.17,0,0,0,0,0.58,18.13,7.6,0.58,1.75,4.09
889301,2,3,3,GuidingValues,"The most important values that guide my life are helping other people. It is important to try to make the world a better place and to try to leave the world better that you left it. I live under the principle that there is not one person that is any better than another. We are all in this together. Sometimes, I am the only person that is available to help another person. So when they need help, I want to help them. It is also important to do the right thing. When you do the right thing, it comes back around. It goes along with us all being equal. It's important to have justice go along with that. It is important to also challenge yourself. You should contribute to society as much as you can. It is important that we help each other out. To that end, you should be the best you can be. You should try to work hard and learn new things. You should not be lazy. It is important to try your best in life. These are all important values. These things can make you happy in who you are as a person. They can help you want to be your best, and give you pride in the things that you accomplish and what you do with your life. So be good to others, do the right thing, and work hard. Also, take time to enjoy the beauty in the world. The world is beautiful and it is important that we all take time and appreciate that. The world is beautiful, and God made us and the world. It is important that we take time to appreciate it. God made all of the wonderful things that we have. It is important to find some good in the world and some beauty in the amazing world that God has given us. So these are reasons that it is important to appreciate the world around us and try to give and be our best in life. There is a lot of good in life and we can be good to each other. We can help each other, and we can build each other up, or we can be cruel to each other. It is so much better if we can be nice to each other. Civility is important. We are all the human race after all. Be kind to others and they will be kind to you. Help people when you can and you will find that people will help you when you need it. We can all do things to make life a little bit easier for each other. These are the values that I live by, and I think that they are good values. It is important to help each other and to understand that we need each other in life. It is important to do the right thing and to look for the good in the world when it exists.",v,495,16.33,96.74,15.49,99,12.69,7.68,92.73,82.83,68.48,22.22,10.71,1.21,3.64,4.65,0,1.01,11.52,18.99,5.66,0,12.32,13.74,3.43,7.68,0.4,20.4,10.1,4.65,9.9,5.86,3.84,0.2,14.55,2.02,12.53,1.82,1.21,5.05,0.81,0.4,4.04,0,10.91,10.51,0.4,3.03,2.83,0.2,0,0.2,0,0,17.17,4.44,3.03,0.2,0.2,0.61,0,11.31,0,0,0,0
889301,2,3,3,Behaviors7days,"Everything I have done in the last 7 days, are seven days ago, when I was at work. I did a lot of work for one client. That night I did some running, because I was running a race that day. On Wednesday night we had the kids, so I hung out with them. On Thursday night I took the kids to their gymnastics class. I did a lot of painting. I also got things together for my dad's birthday party. I went to work every day, and that included going to court for a client on Friday, and helping clients with other things throughout the week. I did mundane things, like laundry, brushing my teeth, and I also went for walks to try to stay healthy, and stretch. I watched television. I watched a lot of television. I played with my mom's cat. I went for a run on Saturday in the 5/3 Riverbank Run in Grand Rapids. I ran a 5K. It was very early to wake up to run the 5K, and after that I was very tired, so I took a nap. I went out to run errands with my parents, and mom took us to the mexican restaurant, and it was amazing. We went to the computer store to look for a computer for her, because she needs a new netbook. I spent a lot of time playing on facebook and that was fun. I also played a lot of Yahtzee on my phone. There are a lot of good things that I did. My dad liked his birthday present, and my mom liked her mother's day gift. On Sunday I didn't do very much. I worked on some work things, that I am very sick of working on. Today I came to work. Not having a lot of work to do, I am spending some time doing this survey. I brushed my teeth this morning. Oh, and I took the exchange student to the eye doctor, and that was good because it turns out the kid is pretty much blind. I ordered him some glasses, so now he has a lot to get used to. But that really helped him because they don't have medical care in China like they have in the United States, so that was very helpful to him. We also took him out for ice cream. I cleaned out my office and I ate lunch with my coworkers. It hasn't been too busy this past week. I did the things that I usually do and that is about it. Today I just drank some water and I returned some phone calls. I talked to my coworkers. These are all of the things that I've done in the past seven days, in as much order as possible.",v,467,39.95,16.83,85.64,81.91,12.97,12.42,87.15,77.73,64.03,20.77,14.35,10.71,0.86,0,1.93,0.86,6.42,18.2,6.42,1.71,14.99,8.14,4.93,6.64,0.86,17.77,3.64,9.42,6,3.85,1.93,0.21,4.07,0.64,3.43,0,1.07,0.43,0.64,0.21,1.07,0,4.93,4.5,0.43,1.28,0.86,0.43,0,0,0,0,9.21,2.14,1.07,0,0,0,0.64,7.07,1.5,0,1.5,1.71
890295,4,2,2,GuidingValues,"I don't know what principles drive me really. I was raised with traditional Christian values of love, honesty, integrity, and family orientation. The only thing that guides me is supporting my wife, that's why I get up in the morning and drive to work. It is also why I work hard to make good money, I want my wife to be happy above all else. My decisions are made by what makes her happy. ",v,74,13.55,3.01,87,98.04,14.8,12.16,83.78,72.97,58.11,22.97,14.86,13.51,0,0,1.35,0,8.11,12.16,2.7,0,12.16,9.46,8.11,4.05,1.35,17.57,6.76,1.35,6.76,4.05,2.7,0,17.57,4.05,13.51,2.7,6.76,1.35,0,1.35,1.35,0,6.76,6.76,0,5.41,5.41,0,0,0,0,0,8.11,2.7,0,0,0,1.35,0,5.41,4.05,0,4.05,0
890295,4,2,2,Behaviors7days,"My workdays are all the same. I get up and rush out the door, trying not to be late for work. I get to  work and struggle to care about the problems are having that I need to fix. I eat breakfast at 9:50. Then lunch at noon. I take about five minutes to eat lunch then spend the rest of the time walking for exercise. I then go back to work until 5. I go home. Most days I come home and work on chores, though this past week I have been working on a table for my mother in law. I have been sanding and staining it. Last night I finished the main assembly, now it just needs to be sealed. Saturday my wife and I went shopping for curtains and a gift for my mother for Mother's Day. Sunday morning we drove to surprise my mother for Mother's Day. We ate a meal at my grandmother's house and drove. ",v,163,71.16,11.99,99,13.64,11.64,12.27,83.44,69.94,52.76,14.72,12.27,11.04,1.23,0,0,0,2.45,12.27,5.52,2.45,16.56,5.52,3.07,7.36,0.61,17.18,2.45,5.52,10.43,5.52,4.29,0.61,6.13,0.61,5.52,0,0,1.84,0,0,2.45,0,2.45,0.61,1.23,0.61,0,0,0,0,0,0,7.98,1.23,1.23,0,0,0,0,6.75,5.52,0,4.29,0
890897,5,1,6,GuidingValues,"These are my values--- / 1- I am a Christian and I love Jesus. He is first in my life. / 2-I try to start my day in prayer and in study of the word to better start my day. / 3- I try to form a close bond with my wife. Have a time to interact and talk with her. Spend some time with her.  / 4- I try to make money as best as I can. I do online work and enjoy making a buck of two. / 5- I seek the Lord for wisdom in my life. Many times, I have seen God help us in healing us or providing financially for our needs. / 6- I want to fulfill my calling in life. God has raised me up to be a Pastor and teacher. It is my desire to be in full-time ministry. / 7-I like to write from time to time. It is a kind of therapy to me and helps me to relax. / 8- I want God to use me to help people in need, especially in the area of finances. / ",v,180,83.17,10.48,63.35,85.84,11.25,7.22,85,69.44,56.11,17.22,15.56,12.22,1.67,0,1.67,0,1.67,13.89,5,5.56,20.56,6.67,0.56,5,0,16.11,3.89,3.33,8.33,3.89,3.89,0.56,10.56,0,9.44,0.56,2.22,5,0.56,0,1.11,0,5,4.44,0,2.22,1.67,0,0,0,0,0,10.56,3.89,1.67,0,0,0,1.67,5,0.56,0,1.67,0.56
890897,5,1,6,Behaviors7days,"Tuesday--Started my day by praying and studying the word. Use my days off to relax and spend some time with the wife. / Wednesday---Prayed and studied the word. Spent some time doing some work on the computer. Spent some time with my wife. Went to a Bible study and relaxed the rest of the evening / Thursday---Prayed and studied the Bible. Spent some time with the grandchildren. Saw some movies on Netflix. / Friday--Did the morning routine, got dressed and went to work. Had a challenging and tense night at work. / Saturday---Called in sick. Stayed at home and worked on the computer. / Sunday---Went to church. Took the wife out to eat. Stayed at home and relaxed. / Monday---Went to work. A better evening spent at work. No incident. ",v,131,99,40.06,90.02,42.9,7.28,16.79,78.63,66.41,43.51,2.29,2.29,2.29,0,0,0,0,0,18.32,10.69,0,16.03,2.29,0,6.87,0.76,20.61,3.05,6.87,9.92,3.82,6.11,0,3.82,0.76,3.05,0,0.76,0,0,0,0.76,0,4.58,3.05,1.53,3.05,2.29,0.76,0,0,0,0,6.11,2.29,0,0,0,0,2.29,3.82,3.05,0,2.29,0
891059,4,2,3,GuidingValues,being an honest caring person. Willing to help family and friends when they need it. Hard working getting the job done when I am told even if I don't always agree with it. Respectful towards those who respect me or those in a position of deserving respect. Modest and live in an old fashioned way at times. Dependability is a must when involving something you are commited to or obligated to do. A good law-abiding citizen. see values as something I will pass along to my daughter and learned from family. Trust and honesty is important in relationships with anyone. ,v,100,39.7,51.99,69.95,99,11.11,24,91,74,57,15,8,5,0,1,0,1,7,9,6,0,15,9,5,11,1,16,8,0,12,7,2,3,12,0,12,1,0,3,8,0,4,0,9,9,0,1,1,0,0,0,0,0,24,13,6,1,0,3,1,11,3,1,1,0
891059,4,2,3,Behaviors7days,"woke up and cooked breakfast for my daughter. Cleaned up some and took out the trash. Took a shower and got dressed. Helped my daughter practice gymnastics and got her dressed. Went to see fireworks on the fourth. Worked 5 days. Went to a t-ball game. Saw a parade. Made the bed with new sheets. Took care of the cats. Planted some new flowers. Paid bills. Laundry, washed the floor. Had an argument with my daughters father. Went shopping. Went to open gym. Washed the car. Visited the flag mermorial. Cut the grass. Was yelled at by boos. Shopped with mom talked with friends spent time with sister and brother. fireworks and picnic ",v,113,99,70.83,14.91,85.65,5.14,18.58,73.45,62.83,38.05,3.54,3.54,2.65,0,0,0.88,0,0,16.81,10.62,1.77,14.16,1.77,0,5.31,0,23.01,3.54,3.54,9.73,7.96,1.77,0,0.88,0,0.88,0,0.88,0,0,0,0,0,6.19,5.31,0.88,0.88,0,0.88,0,0.88,0,0,13.27,5.31,1.77,0,0.88,0,2.65,7.96,6.19,0.88,5.31,1.77
893310,0,2,3,GuidingValues,"My most important value is just to be at peace with myself and others. I'm by myself and life is going to be a bit of a problem, so I'll have to work through it all. I don't aspire for fame or wealth anymore, I see that's not happening. I need to accept myself for what I am and the world for what it is. But what I am, I have to be the best I can be. /  / I try to avoid injury or insult to others. Sometimes this is easier said than done. /  / I try to be independent. to be by myself and looking after myself. No dependent on others.",v,111,9.02,1,78.79,62.77,11.1,8.11,97.3,87.39,74.77,24.32,15.32,15.32,0,0,0,0,9.01,9.01,3.6,0,18.92,18.02,2.7,9.01,2.7,27.93,4.5,2.7,6.31,0,5.41,1.8,17.12,1.8,15.32,0,0.9,4.5,2.7,0,8.11,0,6.31,4.5,1.8,0.9,0,0.9,0,0.9,0,0,2.7,1.8,0,0,0.9,0,0.9,0,0,0,0,0
893310,0,2,3,Behaviors7days,"A week ago today I went to work. I had the evening shift so I came straight home and went to sleep. I woke up the next day and ate breakfast. My landlady's cat was sick so we took her to the vet. She was treated and we went home. We had lunch and I went to work. I ate at work and then came home. The next day I go over my bank accounts and other assets (IRA, annuities etc.) to see how much money I've made/lost. The next day I visited my parents' grave as it was my father's birthday. Afterwards I went to a nearby park to think, and there was some sort of event being done there by an animal shelter. I came home and ate dinner. I went to work the next day. I spoke with my aunt on the phone. I went with my landlady to the vet with her cat again - the treatment the cat received earlier didn't seem to be working. A different vet changed the treatment. I had a doctor's appointment. I've never been to this one before - my insurance at work wants some tests done so that's why I went. I waited two hours before I finally see him. He looks at me for a few minutes and gives me paperwork to take to the lab where the tests will actually be done. I go home, help my landlady treat her cat, eat dinner. I go to bed early. I wake up this morning",v,255,44.36,8.49,99,15.81,11.09,11.76,81.96,75.69,55.29,17.65,16.08,12.55,1.18,0,2.35,0,1.57,15.69,7.45,0.78,11.76,7.45,5.49,6.27,0.78,20.78,5.49,5.1,4.71,2.35,2.35,0,5.49,0.39,5.1,1.18,1.57,0.39,1.18,0.39,1.18,0,1.96,0.78,1.18,0.39,0,0.39,0,0,0,0,7.45,1.57,0.39,0,0,0,0.78,5.88,1.18,0,3.14,1.18
895365,3,2,2,GuidingValues,"My values begin with being a kind and patient person.  I have faith and am a religious person, so I always wait a while before making a decision to decide what my choice should be.  I have a family who is very important to me, unfortunately I don't get to see them as often as I would like.  Anytime I shop I can't help but look for things for my daughter, although she's a grown lady now; in many ways she'll always be my little girl.  Also I try to find things for my grandson and my husband, so I'm happy that I'm a giving person.",v,106,2.94,6.31,93.37,88.29,21.2,9.43,94.34,80.19,67.92,23.58,19.81,16.04,0,0,1.89,0.94,3.77,14.15,6.6,0,12.26,15.09,8.49,11.32,1.89,22.64,5.66,1.89,4.72,4.72,0,0,16.04,1.89,12.26,2.83,0.94,3.77,1.89,0,2.83,0,4.72,4.72,0,2.83,2.83,0,0,0,0,0,13.21,1.89,0.94,0.94,0,0,0,12.26,3.77,0,4.72,1.89
895365,3,2,2,Behaviors7days,My husband and I went to church last Sunday but did not go yesterday because we were very tired.  We don't have much variance in our daily activities.  We wake up early and have our hot drinks - he has coffee and I have hot tea.  He eats breakfast but I do not.  Most days we just stay around the house and work in the yard.  Each of us has out own tv shows that we dvr and watch when we want to watch them.  I also am on the computer a lot because I actively seek information on different subjects.  Another thing I enjoy doing online is filling out surveys and entering sweepstakes.,v,113,8.69,75.23,93.68,20.23,14.13,15.04,81.42,76.11,61.06,19.47,16.81,6.19,7.96,0,1.77,0.88,2.65,11.5,3.54,0,9.73,10.62,4.42,10.62,2.65,17.7,7.96,5.31,11.5,9.73,0.88,0.88,8.85,0,8.85,0.88,1.77,0.88,0,0,5.31,0,1.77,0.88,0.88,1.77,0.88,0.88,0,0,0,0,12.39,0,0,0,0,0,0,12.39,0.88,0,0,2.65
895621,7,3,5,GuidingValues,I feel that I shold do whats right and help other people out. Most people do not have compassion and what to bring others for their probelms. I try to help out my famiy but they don't really appeciate it. It is important to not go through the word being hateful.,v,51,10.19,1,97.97,95.42,12.75,11.76,90.2,74.51,64.71,23.53,11.76,7.84,0,0,0,3.92,11.76,11.76,1.96,0,13.73,11.76,1.96,5.88,5.88,21.57,5.88,1.96,7.84,5.88,1.96,0,17.65,0,17.65,1.96,0,1.96,3.92,3.92,11.76,0,9.8,7.84,1.96,1.96,0,1.96,0,1.96,0,0,19.61,11.76,5.88,0,0,1.96,1.96,7.84,0,0,0,0
895621,7,3,5,Behaviors7days,"Over the last 7 days, nothing really exciting happened. My mother called me on Wednesday to tell me about her doctor appointment. I listened to her, but she refused to follow the doctor's order. I watched the Thunder vs Clippers game on thursday. I was happy that Thunder was able to pu out the win. I went grocery shopping on Saturday and had fried fish for dinner. Sunday, I cooked dinner and watched the Billboards awards. ",v,76,80.4,5.07,70.28,80.5,10.86,23.68,73.68,64.47,48.68,15.79,14.47,10.53,0,0,3.95,0,1.32,11.84,6.58,1.32,15.79,3.95,2.63,3.95,1.32,14.47,3.95,1.32,7.89,1.32,3.95,2.63,5.26,1.32,3.95,0,0,0,0,1.32,2.63,0,6.58,5.26,1.32,2.63,2.63,0,0,0,0,0,9.21,3.95,0,0,1.32,0,2.63,5.26,1.32,0,5.26,0
896009,6,2,2,GuidingValues,"I believe in the inherent worth and dignity of every person. This is a value that is very important to me because it means that EVERYONE, no matter how bad or evil they may seem, has worth and should be treated as such. I do not think anyone should be mistreated and value human life immensely. I believe in the interdependent web of existence of which we all are a part. This means that I value nature, animals, and all people, and view them as all being connected. this informs some of my daily decisions as well as my respect for other beings on this earth. I believe my actions impact others whether apparently visible to me or not. I believe in the platinum rule. This is different than the golden rule. The Platinum Rule states that you should treat other people how THEY want to be treated. I think this acknowledges that although you may think you know how others want to be treated, the only true way of knowing that is through the other person instead of making assumptions. It is also how I would like others to treat me. I believe in justice, equity, and compassion in human relations. This means I work for all of these things in my life, including through my work and volunteer work, and I believe that all human beings deserve these things. I believe in the use of the democratic process where people's opinions and beliefs are taken into account and they all count. I believe that what is true and right in life for one person is not necessarily true and right for another - and that's okay! I believe in open and honest communication with others and trying to understand others' points of view with compassion and empathy. I believe in love.",v,302,25.7,6.72,93.55,61.92,16.78,19.54,89.4,77.15,62.25,20.86,10.26,7.62,0.33,0.99,0,1.32,10.6,16.23,3.64,0.33,13.91,7.62,3.97,8.94,1.32,17.55,6.29,3.97,4.3,1.32,1.32,1.66,27.81,3.64,24.17,9.6,2.98,2.98,2.65,0.33,6.95,0,4.97,3.64,0.99,1.66,0.99,0.33,0,0,0,0,12.91,4.97,1.66,0,0.33,1.99,0.66,6.29,0,0,0,0
896009,6,2,2,Behaviors7days,"I don't remember what I did last Wednesday. Last Thursday, I went to Weight Watchers, weighed in, and stayed for the meeting where they talked about summer parties and food. They also talked about alcohol. After the meeting, I came home, spent time on the computer, with my husband, and with the cats. I went to bed early. On Friday, I woke up early and got ready to go. My husband came home from work (3rd shift) and got ready. We drove an hour to the doctor's office, checked in, and waited. I had a procedure done, and then we drove home. I ate lunch when we got home and went to counseling about an hour later. My husband got up later and we started watching a movie online. We ate dinner at home. On Saturday, we slept in, went out to lunch, and went to buy new phones at the store. After that, we came home, tried to figure out how to use the phones, took a nap, and watched a movie on the computer. We went to bed. On Sunday, I got up and got ready to go visit a foster child. I drove over to his house, talked with his family, visited, and then returned home and ate lunch. I talked with my husband and spent time around the house doing chores and relaxing. On Monday, I got up and was thinking about getting groceries. I decided not to go. I did chores around the house and spent time with my husband. On Tuesday, I got up and was prepared to go to a meeting. It was cancelled. I decided to get groceries instead. I went to the store and got groceries. I came home and my husband helped me bring them in and put them away. Later, I watched a movie with my husband and spent some time with him. Today, I got up early for a meeting that was canceled again. I stayed home and did some work.",v,333,76.09,38.32,99,42.48,11.48,13.21,81.98,75.38,52.25,14.41,13.21,8.71,2.4,0,0.9,1.2,1.2,10.51,6.31,0.3,17.42,3.3,3.6,9.01,0.6,21.32,3,2.1,6.31,5.41,0.9,0,3.6,0,3.6,2.1,0.6,0,0,0,0.6,0.3,1.5,1.5,0,0.3,0.3,0,0,0,0,0,12.01,4.8,0.3,0,0,0,3,7.21,2.4,0,0,3
896874,7,2,3,GuidingValues,"With the sensitice society we live in, I just try to be careful with what I say to people. Unless they really pour their heart out to you, you don't know the past of others and what they've gone through in their lives. Also, without being overly dramatic about it, I try to show people that I'm different. In life, many are judged, as far as race is concerned, based on what people see on television or what they see in public, in terms of how that particular race acts. Thinking that everyone in that race acts the same way. I try to avoid feeding the stereotypes people have about my race. There's enough people in my race doing that and it's detrimental. I try to be a gentleman in public, and be ALWAYS aware of my surroundings, yet not walk around paranoid in the meantime.",v,146,42.14,40.06,94.05,12.97,18.25,13.01,85.62,79.45,61.64,20.55,11.64,6.16,0.68,1.37,0,3.42,8.9,12.33,4.11,0,20.55,8.9,7.53,5.48,1.37,18.49,9.59,1.37,4.11,0.68,2.74,0.68,15.07,1.37,13.7,2.74,1.37,3.42,1.37,0.68,5.48,0,1.37,0,0.68,1.37,0,0.68,0.68,0,0,0,13.01,2.05,0,0.68,0,0.68,0.68,10.96,0,0,0,0.68
896874,7,2,3,Behaviors7days,"I've done laundry, separated the white clothes from the other colors for the purpose of using bleach. I've worked out. his includes weightlifting, doing pushups and situps and the lat machine. I biked along the lakefront. I did this at a fast AND slow pace. I cooked, THIS includes baking AND frying chicken. I went shopping, partly for toiletries, this included deodorant, body wash, toothpaste and dental floss. I flirted with a pretty lady at work. I really want her. I took a shower more than once. I sent emails advertising what I do on a freelance basis, which is proofreading. I sent another email which advetised another thing that I do on a freelance basis, which is voiceover. I also went to work.",v,124,39.23,1,79.1,20.23,9.54,20.16,78.23,70.16,55.65,21.77,12.9,11.29,0,0,1.61,0,8.87,16.94,8.06,0.81,10.48,7.26,4.03,5.65,0,17.74,4.84,5.65,3.23,0.81,2.42,0,13.71,0,12.9,0,3.23,0.81,1.61,0.81,6.45,0,0,0,0,0,0,0,0,0,0,0,4.84,3.23,0,0.81,0,0,1.61,2.42,0,0,1.61,0.81
900288,3,3,2,GuidingValues,"The most important value in my life is honesty. I believe everyone should be very honest with each other. If you're not honest then things begin to crumble. Honesty is the key to any relationship. Most people think that  a little white lie isn't anything, but it really is. Once you tell a lie, you must tell a bigger lie to get out the first lie. The more you lie the worst it is. Lies make you feel guilty and eventually they become destructive to your health. Being dishonest destroys lives. ",v,91,34.05,81.78,54.07,20.23,10.11,13.19,96.7,83.52,60.44,16.48,9.89,2.2,0,6.59,0,1.1,6.59,20.88,8.79,2.2,7.69,10.99,4.4,4.4,2.2,21.98,15.38,7.69,3.3,1.1,0,2.2,19.78,1.1,18.68,5.49,1.1,2.2,3.3,1.1,5.49,0,10.99,5.49,5.49,2.2,0,2.2,0,0,2.2,0,26.37,14.29,0,0,0,5.49,2.2,10.99,0,0,0,0
900288,3,3,2,Behaviors7days,"Last week started off with me talking to my daughters was wondering if they were coming down for Mother's day. My middle daughter surprised me, by showing up at my door. I cleaned the house everyday and cooked. I talked with my youngest daughter and watched TV. I logged into Facebook  several times, then I deactivated my account. I went to work all week for 10 hours. I went to bed early this week. I made the bed everyday. I mopped the floor once. Cleaned the bathroom every day.I took a nap twice.",v,94,67.32,1.56,99,53.17,9.4,21.28,81.91,74.47,52.13,21.28,18.09,17.02,0,0,0,1.06,3.19,17.02,5.32,3.19,13.83,2.13,2.13,4.26,0,14.89,5.32,11.7,5.32,4.26,1.06,0,8.51,4.26,4.26,1.06,1.06,0,2.13,0,1.06,0,3.19,2.13,0,1.06,0,0,0,0,0,0,7.45,2.13,0,0,0,0,2.13,5.32,4.26,0,4.26,0
900737,6,2,6,GuidingValues,"I think the most important value in my life is that I try to live in a manner of ""do unto others as you would have them do unto you.""  I think if you live this way, then you will always be living in a ""Godly"" manner.  If there is ever a situation of how I don't know exactly how I should go, then I try to think about how I will feel to get up and look at myself in the mirror the next morning.  I want to try my best to live in this world in a way that makes people want to know and love me. /  / the other guiding principle I use is to try not to judge people.  Everyone makes mistakes and noone knows what is going on in that other person's life when they made the mistake.   /  / the most important things in our lives are our friends and family.  We need to try and take that into consideration before we do anything that might affect their lives as well as our own.  The love we share can never be changed and no matter how long we know someone that one moment in time can have an effect on each of us.",v,206,29.18,68.41,95.83,41.74,22.89,7.77,94.66,84.47,66.02,20.87,13.59,6.31,3.88,1.94,0,1.46,7.28,16.5,5.83,0.49,16.02,9.71,5.34,7.28,2.43,25.73,4.37,1.94,9.71,5.34,2.91,1.46,25.24,2.91,22.33,6.8,5.34,6.8,2.43,0.49,2.91,0,3.4,2.43,0.97,0.97,0.97,0,0,0,0,0,14.08,2.43,0.49,0,0,0.49,0,10.68,0.49,0.49,0,0
