ID,GuidingValues,Behaviors7days,Gender,Age,Ethnicity,PrimaryLanguage,Education,Income,Group,WC,Analytic,Authentic,WPS,BigWords,Linguistic,function,pronoun,ppron,i,we,shehe,they,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_neg,emotion,emo_neg,emo_anx,emo_anger,emo_sad,motion,Excl,SVS_Friendship,friend,talked,Met with someone,meet
781867,My guiding values are very simple I belive that... /  / people should respect nature and all of creation / do unto others as you would have them do unto you( GOlden Rule) / Try to live a life that has minimal impact on the environment.  / Reach understanding of my self. / Try to be positive in all situations / be helpful to those who need it / dont be greedy  / Dont hold anger in which always makes me think of the buddist quote  /  / Holding on to anger is like holding onto a hot coal with the intent of hitting someone with it ... / YOU ARE THE ONE WHO GETS BURNED /  / I love that quote /  / LOVE EVERY ONE AND KNOW THAT YOU ARE ALL A PART OF THE SAME UNIVERSE  /  / we are individuals but we are all connected. /  / Love and Peace to you :) / . ,"Well my life right noe is kind of like groundhog day. I wake up eat breakfast wake my daughter up change her, feed her breakfast, put an educational movie on for her. I get on my computer and start turking. I usually play some music on the head phones while i am working. I take breaks to play with my daughter and care for her needs. If it werent for Amazom turking I would have no way of making money since I have no one to watch my daughter and day care is VERY expensive. But anyway lunch is next we usually have sandwiches and milk. then I put her down for a nap and get back to work on Mturk. She sleeps for about an hour then I wake her up and we play ball or she rides her big wheel outside. we come in and I put a movie on for her in the living room where i work and we watch a disney movie or something while I work. and then its around dinner time and we have agood three course meal and then I give her a bath brush her teeth and put her to bed. I get back on the Mturk site make som more money ontill around midnight. then I take an hour for learning French and an hour to study my HVAC school book. then I go to bet around 2 in the morning. I start my day again around 8 or nine in the morning. :)",1,4,White Man,English,3,1,v,136,51.16,18.77,22.67,12.5,75.74,61.76,18.38,11.03,3.68,1.47,0,0.74,5.15,1.47,2.21,1.47,19.12,5.88,13.24,2.21,2.21,3.68,0.74,0,3.68,0,8.09,2.94,4.41,1.47,0,1.47,0,0.74,3.7,7,High,6,2,Low
783897,"Is this an endurance test? Well, I like to write so, here goes.... /  / My guiding principles? God, family, self-reliance/independence, equity and beauty/truth. It's difficult to really find time for myself, that's why I wasn't included. It's frustrating trying to survive without stable employment. It's even more difficult to provide for a family without financial stability. Even though I am a healthy, attractive, fairly intelligent young woman I have no desire to raise children or get married. Everything is so expensive and I'm having trouble supporting the people in my life now. So, hopefully I can try to stick by my principles...","Once again, a writing task...Lovely.  /  / The thing is, I spilled my guts out on the last one so...I'm running low on ideas of what to write (even though your directions were self-explanatory). What goes into a day? What goes into my day? I guess I'm just trying to survive. My rent's overdue and I have to M-Turk up a few hundred dollars. My mom needs help financially so I just had to give up a weekend working at another dead-end job. The world is a racist, sexist, xenophobic ball of crap--yet I still recycle. I have no way of knowing if it does or doesn't make a difference, I just know it makes ME feel good. That's all that matter's right? /  / By now you're probably wondering: ""Where's all of the typical stuff--like eating, drinking, and pooping."" The answer is, I don't have time to do any of that stuff because I'm doing surveys...Time's up.",2,4,Black/African-Amer,Ingles,5,1,v,103,9.34,77.76,10.3,26.21,71.84,56.31,15.53,9.71,9.71,0,0,0,4.85,2.91,1.94,0,19.42,1.94,17.48,0.97,0.97,4.85,2.91,0.97,5.83,0,9.71,4.85,2.91,0.97,0,0.97,0,1.94,3.88,7,High,2,2,Low
784085,"The most important values that guide my life are being broadminded especially when it comes to others beliefs and lifestyles.  I try not to judge others when their choices are different than the ones I would make mine.  I value a deep spiritual belief in an omnipotent God and frequently say that I live ""miracle to miracle."" I believe that it is my responsibility to take care of my parents in their senior years and have committed the last few years of my life to taking care of them and looking after all their needs.  I absolutely refuse to have my parents put in a nursing home as long as I am able to move and take care of them.  They took care of me when I was a baby and now it is my turn to take care of them.  ","Over the past week, I have awakened my mom each morning, dressed her, made her breakfast, lunch and dinner. Since I am her primary care-giver, I have helped her do everything that she has done.  Last Wednesday, I taught six piano lessons and sent the information for Sunday's services to the minister.  I watched some TV and thought about what I was going to do at the preschool on Thursday. On Thursday, I prepared the lesson plans for the preschool and ran off the take-home pages.  We also talked about the Native Americans who lived in the desert and learned several Native American songs.  We also watched a Buffalo Dance and tried to dance it.  On Thursday afternoon, I went to an after-school center, and taught four piano lessons.  On Friday, I went to the doctor in order for him to determine if I had had a heart-attack on Wednesday morning.  It turned out that my EKG was normal and probably the pain was caused by moving something. On Saturday morning, I went to the church to set up the handbell tables and the handbell equipment, went grocery shopping, purchased a bridal shower gift, prepared Sunday's lunch and watched a little TV as I do every evening, especially the news from 10-11:30.  On Sunday, I got up extremely early and got mom and I to church early. I conducted a rehearsal of the handbell choir and made all the necessary arrangements that needed to be decided before church began.  I conducted the choir during the service. We then dismantled the tables and stored all the equipment. I came home and ate lunch with my family and took the garbage to the street. On Monday, I played the organ for a funeral and taught piano lessons. Today, I also taught lessons.",2,6,Caucasian,English,6,5,v,141,28.34,99,23.5,14.18,80.14,60.99,21.99,16.31,11.35,0,0,4.96,4.96,1.42,2.13,1.42,12.06,0.71,11.35,2.84,1.42,2.13,0,0.71,3.55,0,4.96,0.71,0,0,0,0,0,2.84,2.84,6,High,5,5,High
784485,"One of the central values that I have that guides my life, focuses around things being right or wrong (morally). I try to be fair to all people and make the morally good choices when I can. I do not live in such a black in white world where I dont allow myself to make mistakes or make poor judgements. I try to get past mistakes and learn from them. I also try to surround myself with people who are of similar minds, as well as people who provide diversity in my life so I can find support as well as varying opinions on different subjects. This really starts forming who I am as a person, I am the result of the collective events and decisions I have been through in my life. ","Last week I was out of work recovering from surgery. This meant that I was home for most of the day, while normally I spend working hours at my office. I would wake up every day and eat breakfast, somtimes my husband and son were home and some days my husband would be at work and our son would be spending weekends at his mothers house. On Tuesday I went out to a movie at the local movie theater with a friend, we saw the new Spider Man movie. We both got popcorn and treats while we were there. I walked to and from the theater, since I only live a few blocks away. On Wednesday, I took my dog to the vet for his annual spring check up, he got his booster shots and was diagnosed with an ear infecton. Part of my daily routine would involve cleaning his ears and applying medicine for the next two weeks. Thursday we got pizza for dinner, our local pizzeria has a thursday night special for 8.99 for a large one topping. We like to do this on Thursdays. Friday I was very excited to go see the new Godzilla movie, I went with my parents, sister and brother-in-law. We splurged and went to the nice theater with reserved leather seats. Before the movie we went to applebees for dinner. On Saturday I went to my parents house and played board games as a family. It was alot of fun, we learned a new game that my sister had bought.",2,4,White / Hispanic,English,3,8,v,133,30.44,91.16,22.17,15.79,76.69,60.15,18.05,15.04,12.03,0,0,0.75,5.26,0.75,2.26,2.26,20.3,0.75,19.55,3.76,3.76,5.26,1.5,0.75,5.26,0,7.52,3.01,0.75,0,0,0,0,0,3.01,6,High,5,4,Low
784984,"My values are christian based and based on Biblical principles. The basic rules to love God and to love one another are basic in my life. I always place God first in all I do. I try not to use foul language, lie or cheat. I give my son all the help he needs and have raised him in the christian faith . I go to Mass on a regular basis and try to help others as much as I can. I respect elder people and try to give 10 % of my income to charity and to the church. I feel that God has placed us on this earth to do his will and to bring others to Him. Family is very important to me and always places a special part in my life.","Yesterday I slept in took a shower, shaved and brushed my teeth. I had some breakfast and then went for a walk. I came back home and did some cleaning. I had some lunch and took a nap . When I woke I made some dinner and ate .watched the news and some Tv sitcoms and then I went to bed. /  / The day before I got up and watered my garden. Then I came in and bathed and had some breakfast. I did some lundry and then took  my wife to the airport becasue she was going to visit her son in Idaho. We stopped for some luch before we arrived at the airport and when I came home I took a nap. I then went to the grocery store to purchase some needed items and came home and made dinner. I ate watched Tv and went to bed /  / ",1,5,native american indian,english,3,2,v,133,54.59,60.24,14.78,8.27,74.44,59.4,18.05,14.29,10.53,0.75,3.01,0,7.52,3.76,2.26,1.5,15.04,3.01,12.03,0.75,3.01,3.76,0.75,0,4.51,0,6.02,1.5,1.5,0,0,0,0,2.26,1.5,7,High,5,3,High
785217,"My most important values that guide my decisions, and my life in general are my family.  I am a stay-at-home wife and mother, and I choose to make sure that everyone around me has the things that they need.  I make sure that my children and husband are well taken care of.  Dinner, laundry, chores, and a clean house are all done before they get home.  If they have special things they need to go to , I make sure that they are there.  I don't really do much for myself, I am guided by what my family needs.  I do make sure that my children are raised to be polite, and respectful, and they have strong morals, and values.  I do everything for my family, that is what guides me.","In the past 7 days I have done normal things.  I've showered, cleaned my house, and done my laundry. Some of the more important things would have to be, helping my son pack his uhaul and move.  I helped him move his stuff from inside his apartment into the moving van.  I also helped him put his car on the trailer, so he could move to another state.  I am also responsible for taking my kids to school.  I drop them off and pick them up just about every day.  I also went out to eat on Saturday as a celebration for Mother's day.  My husband and kids were there.  My daughter invited her boyfriend, so we had a large group.  On Mother's day, I got to open gifts from my husband and kids.  I like to garden, so they got me things that have to do with that.  My son got me a tree, and I need to plant it, but it has been too windy.  In the last 7 days, I also went to the grocery store.  I don't like doing it, but its something that has to be done.  I walked up and down and selected the items that were on my list.  I payed for the items and drove home.  ",2,5,white,english,4,6,v,130,2.59,81.58,16.25,9.23,80.77,63.85,29.23,19.23,14.62,0,0,4.62,6.15,4.62,0,1.54,11.54,2.31,9.23,1.54,0,2.31,2.31,1.54,1.54,0,4.62,0,0,0,0,0,0,1.54,6.15,1,Low,4,2,Low
785852,The most important value is integrity. This encompasses many things that guide my day to day life. I truly try to think about everything I do and why I do it. The best guide I can come up with is to just do what is right. If I live my life this way then I can always have the moral high ground. It is difficult for people to question you when you are trying to do the right thing. I feel that my friends also see this way as well. We all question things and talk about the ideas. Constantly examining what is worth doing is very important to us.,"For the past week I have been very active in getting my yard together. We have about 3 acres of land that is covered by trees and plants. I have used multiple tools to level all the weeds and plants. I have also poisoned a very large area in order to kill what has been growing. Ultimately, I want to grow grass in the area but it has to be cleared first. The process will end next year about this time with hopefully plenty of growing grass.  / The neighborhood pool has also captured much of my time. We got it ready in several weeks and this past weekend we opened the pool. Every year we have a big memorial day party to start the pool season. There were close to 100 people that attended.  / I was doing all of this while also working this week. Things have been very busy but I find myself more productive when I keep busy. / The only other major thing I have done this week is planting some new flowering plants near the front door. Currently we have several bushes that flower but we are trying to make the entrance more colorful.",1,5,white,English,5,9,v,110,4.4,90.83,12.22,10,81.82,68.18,24.55,12.73,9.09,1.82,0,0,5.45,2.73,2.73,0,14.55,2.73,11.82,4.55,0.91,3.64,2.73,0.91,0.91,0,3.64,0.91,0,0,0,0,0,0.91,1.82,4,High,4,3,High
786223,"I giess the pride that I take in myself and my work is what drives me to be the person I am.  In a way it affecta everything I do.  I am into fitnessbecause I take pride in how I look and perform.  I try fairly hard at work becase I do not want to be tagged as someone who does not work hard.  I want to be known as a guy that gets things done.  I want my wife and family to be proud of me as well, which also highly affects how I choose to live my life.  I lso live my life out of fear in a way.  I am afraid of being horrible at things and embarressed.  I also do not typically like to be in situations that I am not comfortavle with, so that makes me choose more conservative activities.","I wake up and jump into clothes then drive to work.  At work I checkdd out my vehicle and gear.  After that Istarted doing station chores. Then we did a little training on the truck.  After that wr had lunch.  I tok a nap.  After the nap I drank a little coffee and worked out.  We ran some more calls and then it was time for dinner.  After dinner we played some bball.  Then I took a shower and went to sleep.  The next day I woke up and headed home.  We were driving to va for my wifes graduation, so it was a good thing I had a pretty nights sleep.  We drove for omlu about eight hours though when we decided to stop and get a hotel. Went to sleep for the night and woke io the next day to do the same thing after breakdfast. ",1,4,white,english,4,7,v,145,12.52,97.5,16.11,8.97,80.69,66.9,24.83,17.24,16.55,0,0,0,6.21,1.38,4.83,0,14.48,0.69,13.79,3.45,2.76,2.76,2.07,0,3.45,0,5.52,2.07,4.14,1.38,1.38,0,0,0.69,3.45,4,High,3,5,High
787684,"The most important thing in life is the golden rule. Just do unto others as you would have done unto you. This will guide anyone in the right direction and help in all of life's decisions. The best quality in a person and one of the most important things in life is honesty. I learned this at an early age when I lost my parents trust while being dishonest. It took quite some time to gain their trust back and it was instilled in me to be a very honest person from that point on. I am also a firm believer in following your heart. Go with your gut feeling for almost all things in life. If you can get in touch with your true feelings and emotions, your subconscious knows what is best for you and will steer you in the right direction almost all the time.","For the past seven days I have worked every single day. I am an office manager for a gas extraction company. I have been averaging 11 hours a day at work, so that takes up most of my time. I have started an abdominal work out this month so every day I do sit ups, crunches, leg raises and a plank. My boyfriend cooks us dinner every night. Except for last night. Last night we went to the local bar, Shooter's Saloon, and had several drinks and several shots. We watched Jeopardy and Wheel of Fortune and drank. On Saturday my boyfriend and I drove in to town and filled our water tank up. There is no running water at our house, so we have to fill a cistern to get water into the pipes. Once the cistern was filled I did four loads of laundry. Every morning I wake up and feed our two dogs and let them out to do their business. While they are doing that I fill their water bowl. I wake up at 5 am every morning, take a shower, get dressed, brush my teeth and my hair and then drive to work after taking care of the dogs.",2,4,White,English,5,9,v,148,55.1,77.58,16.44,11.49,76.35,64.86,17.57,10.14,3.38,0,0,0.68,5.41,2.7,2.03,0.68,12.16,2.03,10.14,4.05,0,1.35,3.38,0,1.35,0,4.73,0.68,0.68,0,0,0,0,0.68,0.68,5,High,6,2,Low
791613,"I think the most important values are love, compassion and forgiveness.  No matter what we do in life or how much money we have, it all comes down to what kind of a people we are...how much we have loved, helped, forgiven.   /  / It's not easy to do sometimes, but I think that's why we are all here...to practice these things.  I think life is just a string of choices that we are suppose to make.  It's not what happens.  It's what you do (when something happens) that counts. /  / So that's how I live my life.  Everytime something happens where I have to make a choice, I stop and think of all the posibilities and pick the one that will come out best...not necessarily for me, but for all concerned.  I try to do things that will make people feel better.  I try to help, whenever I can.  I try to forgive those who have hurt me.   /  / In the end, nothing that happened really matters.  It's what you do, after they happened.  Did you make the righy choice, or the wrong one...","A very close family member passed away two weeks ago.  I haven't been able to do much except think about him, the fact that I won't be able to talk to him for a long time, and comforting his mother and his wife, both of whom have survived him.   /  / I have to admit that even though I've always believed in the afterlife, I still miss him a great deal.  I have eaten a little less and slept fitfully because of what has happened.  He was only 57 when he died of cancer.  It's just hard to imagine him not being here anymore. /  / I know that it's only time that will make all of us feel better.  I've tried to busy myself so that I don't have to think about it so much, and so that the needed time to recover, will go by.  I've done an awful lot of work around my house and my yard and it's helped to pass the time. /  / I've also spent many hours on the phone with his mother and his wife, trying to comfort them, and gently point out that he isn't really gone...just in another place...and we will all see him again, one day.  ",2,5,White,English,3,1,v,184,4.38,92.58,13.14,12.5,84.78,69.57,25.54,13.04,7.07,3.26,0,0.54,9.24,6.52,2.72,0,26.63,4.89,20.65,6.52,4.35,2.17,3.26,1.09,4.35,0,7.07,1.09,2.17,0.54,0,0,0,1.63,6.52,0,Low,5,2,Low
792883,"I find that there are a lot of religious people still and to me that seems to be ironic. I am not religious at all but I strive to be a good person, a good neighbor, a good coworker. I think that religious people often feel that they are truly good people because they attend church and I have met some of the nastiest people, and perverted. That is not to say that they are all like hat but I have found religious people to be most hypocrtical. I agree with the community aspect and the fellowship it is the bible interpretations and inconsistencied that I find appalling. I feel that anyone can be good and a positive role model for others. I also feel that with all the scientific evidence in our world today that more people would see that the existence of a Godly being is far fetched. It is a series of stories geared to make bad people to act right. Listen people are not automatically cured of theiving, or killing. And to believe that this good and pure being would think that being gay is wrong, well my goodness. Preists are didling little boys and have been for a lot of Christian hostory and God looks kindly on that? Shame, shame. and with all the bad that has happened, if there were truly a God how do explain this almighty one letting these things happen. You see in my opinion even when I was just a child if someone or thing was our ","Well lets se for the last seven days, well I gues 7 out of 7 days I woke up before 7am. Lat week I got up and set up the coffee pot and turned on the machine. While the coffee was brewing I went to the toilet and then brushed my teeth. People find that to be an intesting fact about me, that I have to brush my teeth before I drink or eat anything for the day. I have always been that way and just in case you were wondering this even took place on all 7 days. The next thing I do is pour a cup of coffee. I like to have aone travek size mug before I leave the house and then i make one more which travels to work with me. If it is cold out, 2 out of the last 7 days it was cold out I buy an additional cup at work, but th",2,5,west indian,english,4,6,v,257,20.08,48.39,18.36,14.01,77.43,62.65,17.51,7.78,5.45,0.78,0,1.17,4.67,2.72,0.39,1.56,15.56,1.56,14.01,6.23,1.17,1.17,3.11,0.78,3.89,0,8.17,3.11,4.67,1.95,0,0,0,0,8.17,5,High,5,2,Low
793007,"My relationship with Jesus Christ is the central and most important values that guide  life. This is where I get my values and how I live my life close to Him. When I am faced with something in my life that is hard, I know that he will be there to guide me and help me. He says He will be our strength and help through life. I love my church family and look forward to the times when we gather together for services and worship. I know I can depend on them when I need encouragement. This is the most important thing in my life and it helps to know that my family has the same vaues. I try to meditate and pray thorghout the day.","I will start with last Monday. I know I did the same things I do on days when I am home. I took my medication. exercised, did my Bible studay and started working on Mtutk. On Tuesday I had to go to Paducah, Ky for a bone density test. I bought groceries at Aldi and Walmart. I came home and worked on Mturk again. On Wednesday, I had an appointment with a doctor at Paducah again. This was to get an appointment for a colosncopy. On Thursday was a normal day at home. I exercised did my Bible study and worked on the computer. Friday was about the same and that goes for Saturday, too. Yesterday we went ot church and out to eat with our son and wife for Mother's Day. Today has been a normal day here for me working on Murk. ",2,7,White,English,2,3,v,127,7.64,87.32,15.88,11.02,75.59,61.42,26.77,19.69,14.17,1.57,3.15,0.79,11.02,8.66,0.79,1.57,8.66,0,8.66,3.15,1.57,2.36,1.57,0,0.79,0,6.3,0,0.79,0,0,0,0,0,3.94,7,High,4,5,High
793369,gOD COMES FIRST IN EVERYTHING THAT I DO.  HE SPIRITUALLY GUIDES ME IN EVERY DECISION I MAKE.  HE HAS GUIDED ME TO THE PERFECT HUSBAND AND I HAVE FOUR GREAT SONS THAT WE RAISED.  I HAVE A GREAT JOB AND MAKE GRAT MONEY TO SUPPORT MY FAMILY.  WHEN MY HUSBAND AND I FIRST MET WE WERE POOR AND GOD GUIDED ME TO GO TO TRUCK DRIVING SCHOOL.  WE DROVE CROSS COUNTRY FO 10 YEARS AND LOVED EVERY MINUTE OF IT.  WE GOT A BEAUTIFUL DREAM HOME ON 5 ACRES IN A VERY NICE NEIGHBORHOOD.  BRAND NEW CARS AND MOST EVERYTHING THAT WE WANTED.  WE ARE GETTING READY TO RETIRE SOON AND I AM LOOKING FORWARD TO US RELAXING AND ENJOYING OUR LIFE TOGETHER.,i DO MY EVERY DAY ACTIVITIES.  i GET UP IN THE MORNING AND FIX COFFEE AND BREAKFAST FOR ME AND MY HUSBAND.  i GET READY FOR WORK AND THEN GO TO WORK.  aFTER WORK i GO HOME AND CHANGE CLOTHES AND GET SUPPER READY FOR ME AND MY HUSBAND.  wE THEN WATCH A MOVIE WHILE EATING.  i THEN WASH DISHES AND CLEAN UP THE KITCHEN.  I THEN WORK ON MTURK FOR A COUPLE OF HOURS.  i THEN TAKE A SHOWER AND GO TO BED.  oN THE WEEKEND WE WENT FISHING.  wE ALSO DID SOME GROCERY SHOPPING.  I HELPED CUT GRASS AND WE RELAXED THE REST OF THE TIME.  MY HUSBAND IS JUST GETTING OVER A SERIOUS CASE OF PHENMONIA AND HAS TO TAKE IT EASY FOR A FEW MONTHS SO WE ARE LIMITED TO WHAT WE CAN DO.  I PAID BILLS AND LOOKED UP A FEW THINGS ON THE COMPUTER.  ,2,6,WHITE,eNGLISH,6,7,v,123,25.6,90.06,13.67,14.63,72.36,53.66,21.95,17.07,8.94,6.5,1.63,0,11.38,10.57,0,0.81,7.32,3.25,4.07,0.81,1.63,0.81,0,0.81,0,0,9.76,0.81,2.44,0,0,0,0,4.88,2.44,4,High,5,1,Low
793895,"Being truthful and honest is  a great way to start. Just like they say ""honesty is the best policy."" Honesty allows for open communication, when open communication takes place it makes it much easier to get things done including difficult decisions. Otherwise, taking care of oneself is very important. If one doesn't, they are unable to full up to speed in helping others which is vital to success. ","Last week I went online to apply for jobs. Also I went to the store to purchase things for my house. I didnt have a whole ton of luck. Also, I went to the tigers game with my family for mothers day. We stayed at the game until the 3td inning until some people started feeling sick.  We then left then went out to eat. I went home watched some TV. On monday morning I became sick with the flu. Other than that not a whole lot happened.",1,4,white,english,6,5,v,68,51.16,67.28,13.6,19.12,85.29,54.41,11.76,4.41,0,0,1.47,2.94,7.35,1.47,4.41,1.47,11.76,0,11.76,1.47,2.94,0,1.47,0,5.88,0,16.18,1.47,0,0,0,0,0,0,0,4,High,1,1,Low
794189,"It's very important to me to take the best care of my elderly disabled mother and my cats the very best that I can. It's hard for me cause I have Fibromyalgia.I have to also take care of myself and try not to over do it so I have even more pain. I think that you should treat people the way that you would want to be treated. I try to treat people the best that I can. I help people if I can and I try not to take money from people because I don't think you should be paid for everything that you do. You should help people if you are able. I truly believe if you are a good person and help people then you will be rewarded in some way anyway. I get upset cause with me being sick I can't always do the things that I want to do. I have to do things at a pace and be sure not to over do it. I want to attend church but I can't go most of the time cause of my illness. I love to take care of flowers and such things but I can't have a lot cause I am not able to take care of them. My cats mean a lot to me. I have 6 of them. Two of them are on medicine. One is on thyroid medicine and I have another who is on 3 types of heart medicine. I think that animals are one of the greatest things on Earth and they are meant to be here and be happy just as we are. There is no excuse for animal abuse of child abuse. I don't see how anyone can do such things. The World scares me with the things I hear these days in the news regarding abuse, murder, and how people lie and treat each other. ",I went to a Drs appointment and did a little shopping at Walmart. I had to buy supplies for my 6 cats. I washed sojme clothes. I put Miracle Grow on my flowers out on the front porch. I grilled some burgers on the grill and a piece of steak. I made pasta salad to go with it. I tried to trim t he knotted up hair on one of my cat's named Angel. I cleaned around my mini rose bush and another bush and watered those 2 things with Miracle Grow. I loaded the dishwasher and washed some dishes and put some away. I scrubbed my kitchen sinks. I dyed my hair a very pretty brown color. I tried to put blonde streaks in there but the blonde hair color did not take. I've been trying to do some extra cleaning. I washed a few windows. I been doing some surveys on Mturk to try to make a few extra dollars. I handed out Avon books cause I sell Avon and placed an Avon order the other day. I helped my disabled elderly Mom get a bath. I filled up the bird feeder the other day. ,2,5,white,english,3,1,v,319,10.76,48.17,16.79,5.96,80.56,68.65,22.26,15.67,11.29,0.31,0,1.25,5.64,1.88,2.82,0.94,14.73,0.63,14.11,2.51,2.51,5.02,1.88,0.31,4.39,0,7.21,2.82,2.19,1.25,0.31,0,0.31,0.31,3.13,7,High,6,3,High
794397,"Values that are important to me would be that I have a good relationship with others in my life.  Most importantly, my parents and my significant other.  I really want them to understand how much I love them and how I would never do them wrong.  Having a good relationship with them is my number one responsibility/value in life. / Secondly would be to be successful in work and other aspects on my life.  In order to be really happy in life, my values of success would have to be met.  I would need to do as well as I can at work in order to feel as though I am really fulfilling my potential. / Honesty and Trust are very important values in my life because I feel as though you cannot have true relationships in life with others if there is no respect.  Respect/Honest and trust are what help to build a relationship and the relationship cannot be there unless these exist. / Other things that are important to me are monetary security and freedom.","Well, I am a registered nurse so five out of my seven days are spent at the hospital on the ICU floor.  I work from 7am-3pm.  I work on a variety of patients ranging from extremely acute in illness to those that are transfered to our floor because they were ill at one time and are now becoming to feel better.  My job is high stress, I am constantly making sure that my patients are doing okay and that they are doing better than the day before.   / Other than that, I have taken showers, ate breakfast, dinner and lunch every day.  I really enjoy cooking so I always prepare dinner for my husband.  I work out on a regular basis and that includes me going to the gym about three days a week. / Over the past week, I have spent the majority of my time with my husband and some time with my parents.  I love to spend time with the people that I care most about because they",2,4,white,english,5,13,v,176,7.86,58.59,17.6,14.77,78.41,68.18,17.61,13.07,10.23,0,0,2.27,11.36,6.25,2.84,2.27,18.18,1.14,17.05,2.84,2.27,5.68,1.14,1.7,5.68,0,10.23,0.57,2.27,0,0,0,0,0,3.41,6,High,6,4,High
796939,"My current values were different from when I was young.  In the past, I was more materialistic.  I worked very hard to get money and did not spend a lot of time with my family and friends.  When I reached the age of fifty, my priorities in life change.  I value spending a lot of time with my daughters, grand children, relatives and friends.  I changed my work schedule to part time so that I can spend a lot of time with the people I love.  Time is short.  I value being with the people  I love.","I flew from Phoenix to Indianapolis to see my daughter, husband and my grand children.  I get up, take a shower, have coffee, have breakfast, lunch and dinner.  During the day, I play with my grand children in the yard.  I push them on the swings.  I play with the two dogs, one of them used to belong to me before my daughter got married.  I help cook dinner.  I bathe my oldest grandchild (2 years old).",2,6,Asian,English,5,8,v,97,56.41,99,12.13,13.4,72.16,57.73,16.49,15.46,15.46,0,0,0,7.22,5.15,2.06,0,6.19,0,6.19,0,2.06,1.03,0,0,3.09,0,3.09,0,2.06,0,0,0,0,1.03,1.03,6,High,6,6,High
797775,"I trust people to not be injurious but also don't trust them to help. Thus, things that are most important to me are to be independent and not have to rely on someone else's good nature. I find myself too caught up in emotional drama and dynamics and it wears me out. Thus, I prefer efficiency and reciprocity. If others want to have deep emotional connections, that's fine for them, but it's too fatiguing for me. Thus, I would rather just focus on what works for me, which is getting things done in a neat, orderly way, and just making it through life day by day. I don't believe in any type of spirituality - that's also just turned into drama for me. I value things that make sense, and that are fair. I believe that if everyone abided by this, that the world would be incredibly boring but also more efficient. And I'm willing to sacrifice quite a deal of fun and adventure in order to have more control over my situation. When I consider principles that guide my difficult decisions, I guess they would be 1. Can I defend this if I am questioned? (i.e., would I feel comfortable if it was on the front page of the NYT?) and 2. What type of opportunity cost am I facing? (i.e., is there something else more productive in which I could be spending my time?). Afterwards, I try to evaluate my decisions and make changes in the future, where necessary, although it is not always easy.","One week ago: I took the train to my hometown so I could go to a grad party in my honor that I didn't want held. It was a very nice party, regardless, and then I returned to my current location with a close friend. We went to 3-4 bars and had approximately 10 drinks.  / 6 days ago: I did a promotion for an attraction in the city. This required that I stand outside for 5 hours and talk to people about this particular event. I am doing this while looking for a full-time job. I went home, had dinner and went to sleep. / 5 days ago: I did a promotion for another company. It was at a hotel and was 6 hours long. I also went returned items I had purchased from two stores from buyer's remorse. I went home and slept. Too tired for dinner. / 4 days ago: I deep-cleaned my bedroom. Over time, I will deep-clean every room in the house. I applied for jobs. I did not go anywhere.  / 3 days ago: I deep-cleaned part of the living room. I applied for jobs.  I did not go anywhere.  / 2 days ago: I did a promotion for a third company. It took four hours and was held at a race downtown. I did not go anywhere else. I went home, ate, and went to sleep. / 1 day ago: I did a promotion for a fourth company. It took four hours and was held up north. I did not go anywhere else. I went home, ate, and went to sleep. / Today: I did a promotion for the first company, again. It took five hours. I did not go anywhere else. I returned home, ate and went to sleep.",2,4,american/white,english,6,5,v,256,6.71,97.85,15.06,16.02,79.3,64.84,21.48,11.33,10.16,0,0,1.17,5.08,1.17,2.73,1.17,21.88,0.39,21.48,5.86,1.95,3.52,5.08,0.39,6.25,0,6.64,1.56,3.13,0.78,0,0,0,0.78,5.86,2,Low,6,2,Low
